;dataset_name;dataset_size;dataset_random_seed;algorithm_name;algorithm_random_seed;time_start;time_stop;time_total
../experiments/preprocessing/bank_cards_v2-size_3000-rand_2/filter_prep-rand_5/;bank_cards_v2;3000;2;filter_prep;5;1668606396;1668606415;19,46409702
../experiments/preprocessing/bank_cards_v2-size_3000-rand_2/lemma_prep-rand_1/;bank_cards_v2;3000;2;lemma_prep;1;1668606363;1668606383;19,70817804
../experiments/preprocessing/bank_cards_v2-size_3000-rand_2/lemma_prep-rand_2/;bank_cards_v2;3000;2;lemma_prep;2;1668606371;1668606391;20,26349902
../experiments/preprocessing/bank_cards_v2-size_3000-rand_2/lemma_prep-rand_3/;bank_cards_v2;3000;2;lemma_prep;3;1668606377;1668606397;20,33300114
../experiments/preprocessing/bank_cards_v2-size_3000-rand_2/lemma_prep-rand_4/;bank_cards_v2;3000;2;lemma_prep;4;1668606383;1668606404;20,57612205
../experiments/preprocessing/bank_cards_v2-size_3000-rand_2/lemma_prep-rand_5/;bank_cards_v2;3000;2;lemma_prep;5;1668606391;1668606411;20,39944506
../experiments/preprocessing/bank_cards_v2-size_3000-rand_2/simple_prep-rand_1/;bank_cards_v2;3000;2;simple_prep;1;1668606357;1668606377;19,66172194
../experiments/preprocessing/bank_cards_v2-size_3000-rand_2/simple_prep-rand_2/;bank_cards_v2;3000;2;simple_prep;2;1668606370;1668606389;19,59323096
../experiments/preprocessing/bank_cards_v2-size_3000-rand_2/simple_prep-rand_3/;bank_cards_v2;3000;2;simple_prep;3;1668606376;1668606396;20,03868794
../experiments/preprocessing/bank_cards_v2-size_3000-rand_2/simple_prep-rand_4/;bank_cards_v2;3000;2;simple_prep;4;1668606383;1668606403;19,60873795
../experiments/preprocessing/bank_cards_v2-size_3000-rand_2/simple_prep-rand_5/;bank_cards_v2;3000;2;simple_prep;5;1668606390;1668606410;19,43274593
../experiments/preprocessing/bank_cards_v2-size_3000-rand_3/filter_prep-rand_1/;bank_cards_v2;3000;3;filter_prep;1;1668606403;1668606422;19,63491106
../experiments/preprocessing/bank_cards_v2-size_3000-rand_3/filter_prep-rand_2/;bank_cards_v2;3000;3;filter_prep;2;1668606410;1668606430;19,90380597
../experiments/preprocessing/bank_cards_v2-size_3000-rand_3/filter_prep-rand_3/;bank_cards_v2;3000;3;filter_prep;3;1668606418;1668606437;19,57116914
../experiments/preprocessing/bank_cards_v2-size_3000-rand_3/filter_prep-rand_4/;bank_cards_v2;3000;3;filter_prep;4;1668606424;1668606445;20,41671085
../experiments/preprocessing/bank_cards_v2-size_3000-rand_3/filter_prep-rand_5/;bank_cards_v2;3000;3;filter_prep;5;1668606432;1668606453;20,41310406
../experiments/preprocessing/bank_cards_v2-size_3000-rand_3/lemma_prep-rand_1/;bank_cards_v2;3000;3;lemma_prep;1;1668606398;1668606417;19,82429504
../experiments/preprocessing/bank_cards_v2-size_3000-rand_3/lemma_prep-rand_2/;bank_cards_v2;3000;3;lemma_prep;2;1668606409;1668606430;20,881634
../experiments/preprocessing/bank_cards_v2-size_3000-rand_3/lemma_prep-rand_3/;bank_cards_v2;3000;3;lemma_prep;3;1668606415;1668606435;19,59664416
../experiments/preprocessing/bank_cards_v2-size_3000-rand_3/lemma_prep-rand_4/;bank_cards_v2;3000;3;lemma_prep;4;1668606422;1668606442;19,71879888
../experiments/preprocessing/bank_cards_v2-size_3000-rand_3/lemma_prep-rand_5/;bank_cards_v2;3000;3;lemma_prep;5;1668606430;1668606450;19,96575809
../experiments/preprocessing/bank_cards_v2-size_3000-rand_3/simple_prep-rand_1/;bank_cards_v2;3000;3;simple_prep;1;1668606397;1668606418;20,62283492
../experiments/preprocessing/bank_cards_v2-size_3000-rand_3/simple_prep-rand_2/;bank_cards_v2;3000;3;simple_prep;2;1668606404;1668606424;20,43078399
../experiments/preprocessing/bank_cards_v2-size_3000-rand_3/simple_prep-rand_3/;bank_cards_v2;3000;3;simple_prep;3;1668606411;1668606432;20,71245122
../experiments/preprocessing/bank_cards_v2-size_3000-rand_3/simple_prep-rand_4/;bank_cards_v2;3000;3;simple_prep;4;1668606418;1668606438;20,57869196
../experiments/preprocessing/bank_cards_v2-size_3000-rand_3/simple_prep-rand_5/;bank_cards_v2;3000;3;simple_prep;5;1668606430;1668606449;19,6773138
../experiments/preprocessing/bank_cards_v2-size_3000-rand_4/filter_prep-rand_1/;bank_cards_v2;3000;4;filter_prep;1;1668606438;1668606459;20,3892889
../experiments/preprocessing/bank_cards_v2-size_3000-rand_4/filter_prep-rand_2/;bank_cards_v2;3000;4;filter_prep;2;1668606449;1668606470;20,05549788
../experiments/preprocessing/bank_cards_v2-size_3000-rand_4/filter_prep-rand_3/;bank_cards_v2;3000;4;filter_prep;3;1668606455;1668606475;19,82690096
../experiments/preprocessing/bank_cards_v2-size_3000-rand_4/filter_prep-rand_4/;bank_cards_v2;3000;4;filter_prep;4;1668606462;1668606482;19,66963506
../experiments/preprocessing/bank_cards_v2-size_3000-rand_4/filter_prep-rand_5/;bank_cards_v2;3000;4;filter_prep;5;1668606470;1668606490;19,85738802
../experiments/preprocessing/bank_cards_v2-size_3000-rand_4/lemma_prep-rand_1/;bank_cards_v2;3000;4;lemma_prep;1;1668606437;1668606457;19,91220593
../experiments/preprocessing/bank_cards_v2-size_3000-rand_4/lemma_prep-rand_2/;bank_cards_v2;3000;4;lemma_prep;2;1668606445;1668606465;20,41689897
../experiments/preprocessing/bank_cards_v2-size_3000-rand_4/lemma_prep-rand_3/;bank_cards_v2;3000;4;lemma_prep;3;1668606453;1668606473;20,63483715
../experiments/preprocessing/bank_cards_v2-size_3000-rand_4/lemma_prep-rand_4/;bank_cards_v2;3000;4;lemma_prep;4;1668606459;1668606479;20,73180413
../experiments/preprocessing/bank_cards_v2-size_3000-rand_4/lemma_prep-rand_5/;bank_cards_v2;3000;4;lemma_prep;5;1668606470;1668606489;19,73761487
../experiments/preprocessing/bank_cards_v2-size_3000-rand_4/simple_prep-rand_1/;bank_cards_v2;3000;4;simple_prep;1;1668606435;1668606455;20,24606395
../experiments/preprocessing/bank_cards_v2-size_3000-rand_4/simple_prep-rand_2/;bank_cards_v2;3000;4;simple_prep;2;1668606442;1668606462;19,90858507
../experiments/preprocessing/bank_cards_v2-size_3000-rand_4/simple_prep-rand_3/;bank_cards_v2;3000;4;simple_prep;3;1668606450;1668606470;19,96678686
../experiments/preprocessing/bank_cards_v2-size_3000-rand_4/simple_prep-rand_4/;bank_cards_v2;3000;4;simple_prep;4;1668606457;1668606477;19,95812821
../experiments/preprocessing/bank_cards_v2-size_3000-rand_4/simple_prep-rand_5/;bank_cards_v2;3000;4;simple_prep;5;1668606465;1668606485;19,69612908
../experiments/preprocessing/bank_cards_v2-size_3000-rand_5/filter_prep-rand_1/;bank_cards_v2;3000;5;filter_prep;1;1668606477;1668606497;19,70168686
../experiments/preprocessing/bank_cards_v2-size_3000-rand_5/filter_prep-rand_2/;bank_cards_v2;3000;5;filter_prep;2;1668606485;1668606505;19,59552693
../experiments/preprocessing/bank_cards_v2-size_3000-rand_5/filter_prep-rand_3/;bank_cards_v2;3000;5;filter_prep;3;1668606494;1668606514;20,7995379
../experiments/preprocessing/bank_cards_v2-size_3000-rand_5/filter_prep-rand_4/;bank_cards_v2;3000;5;filter_prep;4;1668606500;1668606521;20,51879001
../experiments/preprocessing/bank_cards_v2-size_3000-rand_5/filter_prep-rand_5/;bank_cards_v2;3000;5;filter_prep;5;1668606509;1668606529;20,2404561
../experiments/preprocessing/bank_cards_v2-size_3000-rand_5/lemma_prep-rand_1/;bank_cards_v2;3000;5;lemma_prep;1;1668606475;1668606495;20,37911987
../experiments/preprocessing/bank_cards_v2-size_3000-rand_5/lemma_prep-rand_2/;bank_cards_v2;3000;5;lemma_prep;2;1668606482;1668606501;19,44073081
../experiments/preprocessing/bank_cards_v2-size_3000-rand_5/lemma_prep-rand_3/;bank_cards_v2;3000;5;lemma_prep;3;1668606490;1668606509;19,60289598
../experiments/preprocessing/bank_cards_v2-size_3000-rand_5/lemma_prep-rand_4/;bank_cards_v2;3000;5;lemma_prep;4;1668606497;1668606517;20,258955
../experiments/preprocessing/bank_cards_v2-size_3000-rand_5/lemma_prep-rand_5/;bank_cards_v2;3000;5;lemma_prep;5;1668606505;1668606525;20,11745787
../experiments/preprocessing/bank_cards_v2-size_3000-rand_5/simple_prep-rand_1/;bank_cards_v2;3000;5;simple_prep;1;1668606473;1668606494;20,28214788
../experiments/preprocessing/bank_cards_v2-size_3000-rand_5/simple_prep-rand_2/;bank_cards_v2;3000;5;simple_prep;2;1668606480;1668606500;20,46133518
../experiments/preprocessing/bank_cards_v2-size_3000-rand_5/simple_prep-rand_3/;bank_cards_v2;3000;5;simple_prep;3;1668606489;1668606509;19,65150595
../experiments/preprocessing/bank_cards_v2-size_3000-rand_5/simple_prep-rand_4/;bank_cards_v2;3000;5;simple_prep;4;1668606495;1668606516;20,37894201
../experiments/preprocessing/bank_cards_v2-size_3000-rand_5/simple_prep-rand_5/;bank_cards_v2;3000;5;simple_prep;5;1668606501;1668606521;19,93152022
../experiments/preprocessing/bank_cards_v2-size_4000-rand_1/filter_prep-rand_1/;bank_cards_v2;4000;1;filter_prep;1;1668606516;1668606543;27,58984804
../experiments/preprocessing/bank_cards_v2-size_4000-rand_1/filter_prep-rand_2/;bank_cards_v2;4000;1;filter_prep;2;1668606521;1668606547;25,61983299
../experiments/preprocessing/bank_cards_v2-size_4000-rand_1/filter_prep-rand_3/;bank_cards_v2;4000;1;filter_prep;3;1668606536;1668606563;27,0345881
../experiments/preprocessing/bank_cards_v2-size_4000-rand_1/filter_prep-rand_4/;bank_cards_v2;4000;1;filter_prep;4;1668606543;1668606570;26,6558938
../experiments/preprocessing/bank_cards_v2-size_4000-rand_1/filter_prep-rand_5/;bank_cards_v2;4000;1;filter_prep;5;1668606552;1668606578;26,5179069
../experiments/preprocessing/bank_cards_v2-size_4000-rand_1/lemma_prep-rand_1/;bank_cards_v2;4000;1;lemma_prep;1;1668606514;1668606542;27,23967481
../experiments/preprocessing/bank_cards_v2-size_4000-rand_1/lemma_prep-rand_2/;bank_cards_v2;4000;1;lemma_prep;2;1668606521;1668606546;25,7541151
../experiments/preprocessing/bank_cards_v2-size_4000-rand_1/lemma_prep-rand_3/;bank_cards_v2;4000;1;lemma_prep;3;1668606529;1668606555;26,14012694
../experiments/preprocessing/bank_cards_v2-size_4000-rand_1/lemma_prep-rand_4/;bank_cards_v2;4000;1;lemma_prep;4;1668606543;1668606569;25,66675711
../experiments/preprocessing/bank_cards_v2-size_4000-rand_1/lemma_prep-rand_5/;bank_cards_v2;4000;1;lemma_prep;5;1668606547;1668606572;25,74465203
../experiments/preprocessing/bank_cards_v2-size_4000-rand_1/simple_prep-rand_1/;bank_cards_v2;4000;1;simple_prep;1;1668606509;1668606536;26,86047292
../experiments/preprocessing/bank_cards_v2-size_4000-rand_1/simple_prep-rand_2/;bank_cards_v2;4000;1;simple_prep;2;1668606517;1668606543;25,95700788
../experiments/preprocessing/bank_cards_v2-size_4000-rand_1/simple_prep-rand_3/;bank_cards_v2;4000;1;simple_prep;3;1668606525;1668606552;26,94965696
../experiments/preprocessing/bank_cards_v2-size_4000-rand_1/simple_prep-rand_4/;bank_cards_v2;4000;1;simple_prep;4;1668606542;1668606569;27,01572895
../experiments/preprocessing/bank_cards_v2-size_4000-rand_1/simple_prep-rand_5/;bank_cards_v2;4000;1;simple_prep;5;1668606546;1668606572;26,06694698
../experiments/preprocessing/bank_cards_v2-size_4000-rand_2/filter_prep-rand_1/;bank_cards_v2;4000;2;filter_prep;1;1668606569;1668606595;26,24203706
../experiments/preprocessing/bank_cards_v2-size_4000-rand_2/filter_prep-rand_2/;bank_cards_v2;4000;2;filter_prep;2;1668606572;1668606598;25,96434283
../experiments/preprocessing/bank_cards_v2-size_4000-rand_2/filter_prep-rand_3/;bank_cards_v2;4000;2;filter_prep;3;1668606581;1668606607;25,68164611
../experiments/preprocessing/bank_cards_v2-size_4000-rand_2/filter_prep-rand_4/;bank_cards_v2;4000;2;filter_prep;4;1668606595;1668606622;26,73398995
../experiments/preprocessing/bank_cards_v2-size_4000-rand_2/filter_prep-rand_5/;bank_cards_v2;4000;2;filter_prep;5;1668606599;1668606626;26,92822695
../experiments/preprocessing/bank_cards_v2-size_4000-rand_2/lemma_prep-rand_1/;bank_cards_v2;4000;2;lemma_prep;1;1668606563;1668606589;26,21029401
../experiments/preprocessing/bank_cards_v2-size_4000-rand_2/lemma_prep-rand_2/;bank_cards_v2;4000;2;lemma_prep;2;1668606570;1668606596;25,84738183
../experiments/preprocessing/bank_cards_v2-size_4000-rand_2/lemma_prep-rand_3/;bank_cards_v2;4000;2;lemma_prep;3;1668606578;1668606605;26,4765029
../experiments/preprocessing/bank_cards_v2-size_4000-rand_2/lemma_prep-rand_4/;bank_cards_v2;4000;2;lemma_prep;4;1668606595;1668606621;26,41557193
../experiments/preprocessing/bank_cards_v2-size_4000-rand_2/lemma_prep-rand_5/;bank_cards_v2;4000;2;lemma_prep;5;1668606598;1668606624;25,80289698
../experiments/preprocessing/bank_cards_v2-size_4000-rand_2/simple_prep-rand_1/;bank_cards_v2;4000;2;simple_prep;1;1668606555;1668606581;25,977952
../experiments/preprocessing/bank_cards_v2-size_4000-rand_2/simple_prep-rand_2/;bank_cards_v2;4000;2;simple_prep;2;1668606569;1668606595;26,14809299
../experiments/preprocessing/bank_cards_v2-size_4000-rand_2/simple_prep-rand_3/;bank_cards_v2;4000;2;simple_prep;3;1668606573;1668606599;26,53855014
../experiments/preprocessing/bank_cards_v2-size_4000-rand_2/simple_prep-rand_4/;bank_cards_v2;4000;2;simple_prep;4;1668606589;1668606616;26,47771692
../experiments/preprocessing/bank_cards_v2-size_4000-rand_2/simple_prep-rand_5/;bank_cards_v2;4000;2;simple_prep;5;1668606596;1668606623;26,72545218
../experiments/preprocessing/bank_cards_v2-size_4000-rand_3/filter_prep-rand_1/;bank_cards_v2;4000;3;filter_prep;1;1668606616;1668606642;26,0853889
../experiments/preprocessing/bank_cards_v2-size_4000-rand_3/filter_prep-rand_2/;bank_cards_v2;4000;3;filter_prep;2;1668606623;1668606648;25,54714608
../experiments/preprocessing/bank_cards_v2-size_4000-rand_3/filter_prep-rand_3/;bank_cards_v2;4000;3;filter_prep;3;1668606632;1668606658;25,90834093
../experiments/preprocessing/bank_cards_v2-size_4000-rand_3/filter_prep-rand_4/;bank_cards_v2;4000;3;filter_prep;4;1668606647;1668606673;25,73273301
../experiments/preprocessing/bank_cards_v2-size_4000-rand_3/filter_prep-rand_5/;bank_cards_v2;4000;3;filter_prep;5;1668606650;1668606675;25,55907917
../experiments/preprocessing/bank_cards_v2-size_4000-rand_3/lemma_prep-rand_1/;bank_cards_v2;4000;3;lemma_prep;1;1668606607;1668606633;25,43932104
../experiments/preprocessing/bank_cards_v2-size_4000-rand_3/lemma_prep-rand_2/;bank_cards_v2;4000;3;lemma_prep;2;1668606622;1668606648;25,89113379
../experiments/preprocessing/bank_cards_v2-size_4000-rand_3/lemma_prep-rand_3/;bank_cards_v2;4000;3;lemma_prep;3;1668606626;1668606652;25,87267399
../experiments/preprocessing/bank_cards_v2-size_4000-rand_3/lemma_prep-rand_4/;bank_cards_v2;4000;3;lemma_prep;4;1668606642;1668606668;25,73894691
../experiments/preprocessing/bank_cards_v2-size_4000-rand_3/lemma_prep-rand_5/;bank_cards_v2;4000;3;lemma_prep;5;1668606648;1668606674;25,716012
../experiments/preprocessing/bank_cards_v2-size_4000-rand_3/simple_prep-rand_1/;bank_cards_v2;4000;3;simple_prep;1;1668606605;1668606632;26,87456489
../experiments/preprocessing/bank_cards_v2-size_4000-rand_3/simple_prep-rand_2/;bank_cards_v2;4000;3;simple_prep;2;1668606621;1668606647;25,80082107
../experiments/preprocessing/bank_cards_v2-size_4000-rand_3/simple_prep-rand_3/;bank_cards_v2;4000;3;simple_prep;3;1668606624;1668606650;25,5783391
../experiments/preprocessing/bank_cards_v2-size_4000-rand_3/simple_prep-rand_4/;bank_cards_v2;4000;3;simple_prep;4;1668606633;1668606658;25,63283014
../experiments/preprocessing/bank_cards_v2-size_4000-rand_3/simple_prep-rand_5/;bank_cards_v2;4000;3;simple_prep;5;1668606648;1668606673;25,62882614
../experiments/preprocessing/bank_cards_v2-size_4000-rand_4/filter_prep-rand_1/;bank_cards_v2;4000;4;filter_prep;1;1668606658;1668606684;25,69808006
../experiments/preprocessing/bank_cards_v2-size_4000-rand_4/filter_prep-rand_2/;bank_cards_v2;4000;4;filter_prep;2;1668606673;1668606699;25,74665999
../experiments/preprocessing/bank_cards_v2-size_4000-rand_4/filter_prep-rand_3/;bank_cards_v2;4000;4;filter_prep;3;1668606678;1668606704;25,87811804
../experiments/preprocessing/bank_cards_v2-size_4000-rand_4/filter_prep-rand_4/;bank_cards_v2;4000;4;filter_prep;4;1668606694;1668606720;25,89407992
../experiments/preprocessing/bank_cards_v2-size_4000-rand_4/filter_prep-rand_5/;bank_cards_v2;4000;4;filter_prep;5;1668606700;1668606726;25,92882395
../experiments/preprocessing/bank_cards_v2-size_4000-rand_4/lemma_prep-rand_1/;bank_cards_v2;4000;4;lemma_prep;1;1668606658;1668606684;25,92906785
../experiments/preprocessing/bank_cards_v2-size_4000-rand_4/lemma_prep-rand_2/;bank_cards_v2;4000;4;lemma_prep;2;1668606673;1668606699;25,73049808
../experiments/preprocessing/bank_cards_v2-size_4000-rand_4/lemma_prep-rand_3/;bank_cards_v2;4000;4;lemma_prep;3;1668606675;1668606701;25,80742216
../experiments/preprocessing/bank_cards_v2-size_4000-rand_4/lemma_prep-rand_4/;bank_cards_v2;4000;4;lemma_prep;4;1668606684;1668606710;25,62593102
../experiments/preprocessing/bank_cards_v2-size_4000-rand_4/lemma_prep-rand_5/;bank_cards_v2;4000;4;lemma_prep;5;1668606699;1668606725;25,91229486
../experiments/preprocessing/bank_cards_v2-size_4000-rand_4/simple_prep-rand_1/;bank_cards_v2;4000;4;simple_prep;1;1668606652;1668606678;25,89253497
../experiments/preprocessing/bank_cards_v2-size_4000-rand_4/simple_prep-rand_2/;bank_cards_v2;4000;4;simple_prep;2;1668606668;1668606694;25,98059797
../experiments/preprocessing/bank_cards_v2-size_4000-rand_4/simple_prep-rand_3/;bank_cards_v2;4000;4;simple_prep;3;1668606674;1668606700;25,84558702
../experiments/preprocessing/bank_cards_v2-size_4000-rand_4/simple_prep-rand_4/;bank_cards_v2;4000;4;simple_prep;4;1668606684;1668606710;25,96718287
../experiments/preprocessing/bank_cards_v2-size_4000-rand_4/simple_prep-rand_5/;bank_cards_v2;4000;4;simple_prep;5;1668606699;1668606724;25,6354022
../experiments/preprocessing/bank_cards_v2-size_4000-rand_5/filter_prep-rand_1/;bank_cards_v2;4000;5;filter_prep;1;1668606710;1668606735;25,89457202
../experiments/preprocessing/bank_cards_v2-size_4000-rand_5/filter_prep-rand_2/;bank_cards_v2;4000;5;filter_prep;2;1668606724;1668606750;25,92151403
../experiments/preprocessing/bank_cards_v2-size_4000-rand_5/filter_prep-rand_3/;bank_cards_v2;4000;5;filter_prep;3;1668606727;1668606752;25,53696108
../experiments/preprocessing/bank_cards_v2-size_4000-rand_5/filter_prep-rand_4/;bank_cards_v2;4000;5;filter_prep;4;1668606735;1668606761;25,93669891
../experiments/preprocessing/bank_cards_v2-size_4000-rand_5/filter_prep-rand_5/;bank_cards_v2;4000;5;filter_prep;5;1668606751;1668606777;25,99503899
../experiments/preprocessing/bank_cards_v2-size_4000-rand_5/lemma_prep-rand_1/;bank_cards_v2;4000;5;lemma_prep;1;1668606704;1668606730;26,06578493
../experiments/preprocessing/bank_cards_v2-size_4000-rand_5/lemma_prep-rand_2/;bank_cards_v2;4000;5;lemma_prep;2;1668606720;1668606745;25,301018
../experiments/preprocessing/bank_cards_v2-size_4000-rand_5/lemma_prep-rand_3/;bank_cards_v2;4000;5;lemma_prep;3;1668606726;1668606752;26,02872205
../experiments/preprocessing/bank_cards_v2-size_4000-rand_5/lemma_prep-rand_4/;bank_cards_v2;4000;5;lemma_prep;4;1668606735;1668606761;25,79624295
../experiments/preprocessing/bank_cards_v2-size_4000-rand_5/lemma_prep-rand_5/;bank_cards_v2;4000;5;lemma_prep;5;1668606750;1668606776;25,9945991
../experiments/preprocessing/bank_cards_v2-size_4000-rand_5/simple_prep-rand_1/;bank_cards_v2;4000;5;simple_prep;1;1668606701;1668606727;25,44691491
../experiments/preprocessing/bank_cards_v2-size_4000-rand_5/simple_prep-rand_2/;bank_cards_v2;4000;5;simple_prep;2;1668606710;1668606735;25,75552821
../experiments/preprocessing/bank_cards_v2-size_4000-rand_5/simple_prep-rand_3/;bank_cards_v2;4000;5;simple_prep;3;1668606725;1668606751;25,78880692
../experiments/preprocessing/bank_cards_v2-size_4000-rand_5/simple_prep-rand_4/;bank_cards_v2;4000;5;simple_prep;4;1668606730;1668606756;26,12651896
../experiments/preprocessing/bank_cards_v2-size_4000-rand_5/simple_prep-rand_5/;bank_cards_v2;4000;5;simple_prep;5;1668606745;1668606771;25,73764396
../experiments/preprocessing/bank_cards_v2-size_5000-rand_1/filter_prep-rand_1/;bank_cards_v2;5000;1;filter_prep;1;1668606756;1668606789;33,10610008
../experiments/preprocessing/bank_cards_v2-size_5000-rand_1/filter_prep-rand_2/;bank_cards_v2;5000;1;filter_prep;2;1668606771;1668606805;33,77992296
../experiments/preprocessing/bank_cards_v2-size_5000-rand_1/filter_prep-rand_3/;bank_cards_v2;5000;1;filter_prep;3;1668606785;1668606818;33,0573051
../experiments/preprocessing/bank_cards_v2-size_5000-rand_1/filter_prep-rand_4/;bank_cards_v2;5000;1;filter_prep;4;1668606794;1668606827;32,91393304
../experiments/preprocessing/bank_cards_v2-size_5000-rand_1/filter_prep-rand_5/;bank_cards_v2;5000;1;filter_prep;5;1668606810;1668606842;32,36396694
../experiments/preprocessing/bank_cards_v2-size_5000-rand_1/lemma_prep-rand_1/;bank_cards_v2;5000;1;lemma_prep;1;1668606752;1668606785;33,02758598
../experiments/preprocessing/bank_cards_v2-size_5000-rand_1/lemma_prep-rand_2/;bank_cards_v2;5000;1;lemma_prep;2;1668606761;1668606794;32,89741182
../experiments/preprocessing/bank_cards_v2-size_5000-rand_1/lemma_prep-rand_3/;bank_cards_v2;5000;1;lemma_prep;3;1668606777;1668606810;33,01180601
../experiments/preprocessing/bank_cards_v2-size_5000-rand_1/lemma_prep-rand_4/;bank_cards_v2;5000;1;lemma_prep;4;1668606789;1668606822;32,9856298
../experiments/preprocessing/bank_cards_v2-size_5000-rand_1/lemma_prep-rand_5/;bank_cards_v2;5000;1;lemma_prep;5;1668606805;1668606837;32,49181104
../experiments/preprocessing/bank_cards_v2-size_5000-rand_1/simple_prep-rand_1/;bank_cards_v2;5000;1;simple_prep;1;1668606752;1668606785;32,63857412
../experiments/preprocessing/bank_cards_v2-size_5000-rand_1/simple_prep-rand_2/;bank_cards_v2;5000;1;simple_prep;2;1668606761;1668606794;33,01509023
../experiments/preprocessing/bank_cards_v2-size_5000-rand_1/simple_prep-rand_3/;bank_cards_v2;5000;1;simple_prep;3;1668606776;1668606810;33,54468894
../experiments/preprocessing/bank_cards_v2-size_5000-rand_1/simple_prep-rand_4/;bank_cards_v2;5000;1;simple_prep;4;1668606785;1668606818;33,03159213
../experiments/preprocessing/bank_cards_v2-size_5000-rand_1/simple_prep-rand_5/;bank_cards_v2;5000;1;simple_prep;5;1668606794;1668606827;32,98006296
../experiments/preprocessing/bank_cards_v2-size_5000-rand_2/filter_prep-rand_1/;bank_cards_v2;5000;2;filter_prep;1;1668606818;1668606850;31,74010396
../experiments/preprocessing/bank_cards_v2-size_5000-rand_2/filter_prep-rand_2/;bank_cards_v2;5000;2;filter_prep;2;1668606827;1668606859;31,75528383
../experiments/preprocessing/bank_cards_v2-size_5000-rand_2/filter_prep-rand_3/;bank_cards_v2;5000;2;filter_prep;3;1668606842;1668606874;31,92742991
../experiments/preprocessing/bank_cards_v2-size_5000-rand_2/filter_prep-rand_4/;bank_cards_v2;5000;2;filter_prep;4;1668606854;1668606886;31,93734908
../experiments/preprocessing/bank_cards_v2-size_5000-rand_2/filter_prep-rand_5/;bank_cards_v2;5000;2;filter_prep;5;1668606869;1668606901;31,70899391
../experiments/preprocessing/bank_cards_v2-size_5000-rand_2/lemma_prep-rand_1/;bank_cards_v2;5000;2;lemma_prep;1;1668606818;1668606850;31,96290016
../experiments/preprocessing/bank_cards_v2-size_5000-rand_2/lemma_prep-rand_2/;bank_cards_v2;5000;2;lemma_prep;2;1668606827;1668606859;31,63627887
../experiments/preprocessing/bank_cards_v2-size_5000-rand_2/lemma_prep-rand_3/;bank_cards_v2;5000;2;lemma_prep;3;1668606842;1668606873;31,508569
../experiments/preprocessing/bank_cards_v2-size_5000-rand_2/lemma_prep-rand_4/;bank_cards_v2;5000;2;lemma_prep;4;1668606850;1668606882;31,88386989
../experiments/preprocessing/bank_cards_v2-size_5000-rand_2/lemma_prep-rand_5/;bank_cards_v2;5000;2;lemma_prep;5;1668606859;1668606891;31,97512794
../experiments/preprocessing/bank_cards_v2-size_5000-rand_2/simple_prep-rand_1/;bank_cards_v2;5000;2;simple_prep;1;1668606810;1668606842;31,88623405
../experiments/preprocessing/bank_cards_v2-size_5000-rand_2/simple_prep-rand_2/;bank_cards_v2;5000;2;simple_prep;2;1668606822;1668606854;31,69510794
../experiments/preprocessing/bank_cards_v2-size_5000-rand_2/simple_prep-rand_3/;bank_cards_v2;5000;2;simple_prep;3;1668606837;1668606869;31,85319304
../experiments/preprocessing/bank_cards_v2-size_5000-rand_2/simple_prep-rand_4/;bank_cards_v2;5000;2;simple_prep;4;1668606850;1668606882;31,92325282
../experiments/preprocessing/bank_cards_v2-size_5000-rand_2/simple_prep-rand_5/;bank_cards_v2;5000;2;simple_prep;5;1668606859;1668606890;31,71467304
../experiments/preprocessing/bank_cards_v2-size_5000-rand_3/filter_prep-rand_1/;bank_cards_v2;5000;3;filter_prep;1;1668606882;1668606914;32,68354607
../experiments/preprocessing/bank_cards_v2-size_5000-rand_3/filter_prep-rand_2/;bank_cards_v2;5000;3;filter_prep;2;1668606891;1668606923;32,75471592
../experiments/preprocessing/bank_cards_v2-size_5000-rand_3/filter_prep-rand_3/;bank_cards_v2;5000;3;filter_prep;3;1668606905;1668606937;32,26422501
../experiments/preprocessing/bank_cards_v2-size_5000-rand_3/filter_prep-rand_4/;bank_cards_v2;5000;3;filter_prep;4;1668606914;1668606946;32,05087495
../experiments/preprocessing/bank_cards_v2-size_5000-rand_3/filter_prep-rand_5/;bank_cards_v2;5000;3;filter_prep;5;1668606924;1668606956;32,82208896
../experiments/preprocessing/bank_cards_v2-size_5000-rand_3/lemma_prep-rand_1/;bank_cards_v2;5000;3;lemma_prep;1;1668606874;1668606906;32,03814697
../experiments/preprocessing/bank_cards_v2-size_5000-rand_3/lemma_prep-rand_2/;bank_cards_v2;5000;3;lemma_prep;2;1668606886;1668606918;32,58110404
../experiments/preprocessing/bank_cards_v2-size_5000-rand_3/lemma_prep-rand_3/;bank_cards_v2;5000;3;lemma_prep;3;1668606901;1668606933;32,56769013
../experiments/preprocessing/bank_cards_v2-size_5000-rand_3/lemma_prep-rand_4/;bank_cards_v2;5000;3;lemma_prep;4;1668606914;1668606947;32,47355795
../experiments/preprocessing/bank_cards_v2-size_5000-rand_3/lemma_prep-rand_5/;bank_cards_v2;5000;3;lemma_prep;5;1668606923;1668606956;32,36264086
../experiments/preprocessing/bank_cards_v2-size_5000-rand_3/simple_prep-rand_1/;bank_cards_v2;5000;3;simple_prep;1;1668606873;1668606905;31,52373195
