;dataset;dataset_reference;dataset_size;dataset_file_name;preprocessing;vectorization;sampling;clustering;random_seed;V050v__iteration;V050v__sampling_time;V050v__clustering_time;V050v__total_time;V050v__constraints_must_link;V050v__constraints_cannot_link;V050v__constraints_total;V050v__constraints_ratio_must_link;V060v__iteration;V060v__sampling_time;V060v__clustering_time;V060v__total_time;V060v__constraints_must_link;V060v__constraints_cannot_link;V060v__constraints_total;V060v__constraints_ratio_must_link;V070v__iteration;V070v__sampling_time;V070v__clustering_time;V070v__total_time;V070v__constraints_must_link;V070v__constraints_cannot_link;V070v__constraints_total;V070v__constraints_ratio_must_link;V080v__iteration;V080v__sampling_time;V080v__clustering_time;V080v__total_time;V080v__constraints_must_link;V080v__constraints_cannot_link;V080v__constraints_total;V080v__constraints_ratio_must_link;V090v__iteration;V090v__sampling_time;V090v__clustering_time;V090v__total_time;V090v__constraints_must_link;V090v__constraints_cannot_link;V090v__constraints_total;V090v__constraints_ratio_must_link;V095v__iteration;V095v__sampling_time;V095v__clustering_time;V095v__total_time;V095v__constraints_must_link;V095v__constraints_cannot_link;V095v__constraints_total;V095v__constraints_ratio_must_link;V099v__iteration;V099v__sampling_time;V099v__clustering_time;V099v__total_time;V099v__constraints_must_link;V099v__constraints_cannot_link;V099v__constraints_total;V099v__constraints_ratio_must_link;V100v__iteration;V100v__sampling_time;V100v__clustering_time;V100v__total_time;V100v__constraints_must_link;V100v__constraints_cannot_link;V100v__constraints_total;V100v__constraints_ratio_must_link;VMAX__iteration;VMAX__sampling_time;VMAX__clustering_time;VMAX__total_time;VMAX__constraints_must_link;VMAX__constraints_cannot_link;VMAX__constraints_total;VMAX__constraints_ratio_must_link
../experiments/bank_cards_v2-size_4500-rand_1/simple_prep/tfidf/closest-50/kmeans_COP-10c/0004/;bank_cards_v2-size_4500-rand_1;bank_cards_v2;4500;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0004;0103;2748.247818470001;93965.7982544899;96714.0460729599;4653;497;5150;0.9034951456310679;0111;2947.3792412281036;94566.71801233292;97514.09725356102;4806;744;5550;0.865945945945946;0133;3508.081944465637;97759.70100450516;101267.7829489708;5086;1564;6650;0.7648120300751879;0169;4397.984797716141;100030.30563235283;104428.29043006897;5226;3224;8450;0.6184615384615385;0232;5936.084174156189;103736.77998709679;109672.86416125298;5415;6185;11600;0.4668103448275862;0268;6792.099330186844;108182.44349718094;114974.54282736778;5716;7684;13400;0.42656716417910445;0294;7402.228084564209;108808.62442040443;116210.85250496864;6651;8049;14700;0.4524489795918367;0317;7922.032438755035;109015.08104610443;116937.11348485947;7009.0;8841.0;15850.0;0.44220820189274446;0621;14874.136626243591;110864.48297214508;125738.61959838867;7309;23731;31040;0.23547036082474226
../experiments/bank_cards_v2-size_4500-rand_1/simple_prep/tfidf/closest-50/kmeans_COP-10c/0005/;bank_cards_v2-size_4500-rand_1;bank_cards_v2;4500;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0005;0086;2773.227025985718;42994.37387418747;45767.60090017319;3904;396;4300;0.9079069767441861;0094;3089.104213476181;44762.05969667435;47851.16391015053;4255;445;4700;0.9053191489361702;0117;3753.0057284832;49663.84634017944;53416.85206866264;4792;1058;5850;0.8191452991452991;0185;5617.236349105835;53381.331367731094;58998.56771683693;5029;4221;9250;0.5436756756756757;0283;8051.811306715012;57561.772386074066;65613.58369278908;5228;8922;14150;0.369469964664311;0289;8198.726474046707;59551.27983427048;67750.00630831718;5388;9062;14450;0.3728719723183391;0308;8650.614924669266;60165.00604915619;68815.62097382545;5885;9515;15400;0.3821428571428571;0488;12734.977178096771;63067.87184357643;75802.8490216732;6103.0;18297.0;24400.0;0.2501229508196721;2216;51576.426919937134;82829.86006903648;134406.28698897362;6703;104073;110776;0.060509496641871885
../experiments/bank_cards_v2-size_4500-rand_2/simple_prep/tfidf/closest-50/kmeans_COP-10c/0001/;bank_cards_v2-size_4500-rand_2;bank_cards_v2;4500;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0001;0091;2455.3584413528442;51129.30560255051;53584.66404390335;4098;452;4550;0.9006593406593406;0103;2781.9295525550842;52880.014019966125;55661.94357252121;4419;731;5150;0.8580582524271845;0154;4106.775218248367;56207.24389719963;60314.019115448;4704;2996;7700;0.610909090909091;0243;6371.021000623703;61255.97756075859;67626.9985613823;4986;7164;12150;0.4103703703703704;0264;6893.119601726532;62226.43356728554;69119.55316901207;5138;8062;13200;0.3892424242424242;0271;7066.56987285614;62523.66395735741;69590.23383021355;5324;8226;13550;0.3929151291512915;0346;8806.79521536827;64060.52162313461;72867.31683850288;6340;10960;17300;0.36647398843930634;0855;19771.25135231018;69478.71377801895;89249.96513032913;6530.0;36220.0;42750.0;0.1527485380116959;1498;35118.40715432167;74976.22721743584;110094.63437175751;7030;67864;74894;0.09386599727615029
../experiments/bank_cards_v2-size_4500-rand_2/simple_prep/tfidf/closest-50/kmeans_COP-10c/0002/;bank_cards_v2-size_4500-rand_2;bank_cards_v2;4500;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0002;0085;2298.540902376175;62623.442427396774;64921.98332977295;3896;354;4250;0.9167058823529411;0100;2730.0513968467712;73059.6115372181;75789.66293406487;4530;470;5000;0.906;0129;3537.269097805023;76533.2304520607;80070.49954986572;4850;1600;6450;0.751937984496124;0175;4779.253689289093;78778.2828681469;83557.53655743599;4962;3788;8750;0.5670857142857143;0249;6702.5763301849365;82109.33782458305;88811.91415476799;5170;7280;12450;0.41526104417670684;0256;6879.836960077286;82373.8982975483;89253.73525762558;5326;7474;12800;0.41609375;0386;9940.343843698502;85259.31866002083;95199.66250371933;6511;12789;19300;0.33735751295336786;0778;19040.888464450836;90785.50350856781;109826.39197301865;6613.0;32287.0;38900.0;0.17;1315;31714.843017101288;94950.89555501938;126665.73857212067;7063;58655;65718;0.10747436014486138
../experiments/bank_cards_v2-size_4500-rand_2/simple_prep/tfidf/closest-50/kmeans_COP-10c/0003/;bank_cards_v2-size_4500-rand_2;bank_cards_v2;4500;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0003;0093;2553.1270701885223;71660.45837140083;74213.58544158936;4202;448;4650;0.9036559139784947;0100;2752.5073132514954;72737.10230541229;75489.60961866379;4466;534;5000;0.8932;0124;3434.334297180176;74387.88997769356;77822.22427487373;4684;1516;6200;0.7554838709677419;0147;4064.99888920784;75743.73500990868;79808.73389911652;4779;2571;7350;0.6502040816326531;0266;7276.385334253311;83094.61878585815;90371.00412011147;5419;7881;13300;0.4074436090225564;0270;7380.233504295349;83251.322909832;90631.55641412735;5551;7949;13500;0.4111851851851852;0340;9062.977288246155;84778.45903015137;93841.43631839752;6479;10521;17000;0.3811176470588235;0609;15245.019220590591;87360.01438355446;102605.03360414505;7035.0;23415.0;30450.0;0.23103448275862068;0861;21313.128884077072;88947.23125219345;110260.36013627052;7435;35609;43044;0.17273022953257133
../experiments/bank_cards_v2-size_4500-rand_2/simple_prep/tfidf/closest-50/kmeans_COP-10c/0004/;bank_cards_v2-size_4500-rand_2;bank_cards_v2;4500;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0004;0093;2548.857208251953;66045.2114815712;68594.06868982315;4186;464;4650;0.9002150537634409;0100;2751.93488073349;69030.46152544022;71782.3964061737;4480;520;5000;0.896;0125;3469.507432460785;71528.04701399803;74997.55444645882;4783;1467;6250;0.76528;0234;6311.127098321915;77908.03618645668;84219.1632847786;5022;6678;11700;0.42923076923076925;0255;6844.683180809021;79250.26178836823;86094.94496917725;5240;7510;12750;0.4109803921568628;0273;7282.522680521011;79956.91157770157;87239.43425822258;5565;8085;13650;0.4076923076923077;0358;9240.242703437805;81275.54520821571;90515.78791165352;6982;10918;17900;0.3900558659217877;0467;11679.317852020264;82105.17819690704;93784.4960489273;7485.0;15865.0;23350.0;0.3205567451820128;0616;15097.4565615654;82800.7516541481;97898.2082157135;7735;23016;30751;0.25153653539722287
../experiments/bank_cards_v2-size_4500-rand_2/simple_prep/tfidf/closest-50/kmeans_COP-10c/0005/;bank_cards_v2-size_4500-rand_2;bank_cards_v2;4500;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0005;0094;2508.4055120944977;96380.95913529396;98889.36464738846;4241;459;4700;0.9023404255319148;0098;2616.6908440589905;96835.9829313755;99452.6737754345;4399;501;4900;0.8977551020408163;0100;2670.2004549503326;96977.35817742348;99647.55863237381;4475;525;5000;0.895;0161;4292.172546386719;103663.9983355999;107956.17088198662;4824;3226;8050;0.5992546583850932;0262;6852.170261144638;109076.40215682983;115928.57241797447;5235;7865;13100;0.39961832061068703;0303;7843.636427640915;110726.79336714745;118570.42979478836;5830;9320;15150;0.38481848184818485;0375;9457.695645332336;111950.62349867821;121408.31914401054;6759;11991;18750;0.36048;0804;19311.432732343674;118317.86813020706;137629.30086255074;6915.0;33285.0;40200.0;0.17201492537313434;1341;32299.17872285843;122992.7156984806;155291.89442133904;7365;59662;67027;0.10988109269398899
../experiments/bank_cards_v2-size_4500-rand_3/simple_prep/tfidf/closest-50/kmeans_COP-10c/0001/;bank_cards_v2-size_4500-rand_3;bank_cards_v2;4500;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0001;0084;2223.242838859558;39545.442267894745;41768.6851067543;3815;385;4200;0.9083333333333333;0101;2703.1332931518555;54974.63748574257;57677.770778894424;4510;540;5050;0.8930693069306931;0130;3455.798108816147;80570.2903265953;84026.08843541145;5151;1349;6500;0.7924615384615384;0176;4574.341361284256;115280.70195198059;119855.04331326485;5310;3490;8800;0.6034090909090909;0253;6434.923540353775;171277.73713684082;177712.6606771946;5891;6759;12650;0.4656916996047431;0254;6459.298106431961;171807.13672566414;178266.4348320961;5914;6786;12700;0.4656692913385827;0267;6760.332325458527;177800.00776076317;184560.3400862217;6165;7185;13350;0.46179775280898877;0550;13002.446687459946;293048.29404354095;306050.7407310009;6375.0;21125.0;27500.0;0.2318181818181818;0855;19676.72814488411;409302.07934331894;428978.80748820305;6725;36007;42732;0.15737620518580922
../experiments/bank_cards_v2-size_4500-rand_3/simple_prep/tfidf/closest-50/kmeans_COP-10c/0002/;bank_cards_v2-size_4500-rand_3;bank_cards_v2;4500;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0002;0073;1917.42258810997;40252.351105213165;42169.773693323135;3299;351;3650;0.9038356164383562;0092;2436.801089525223;53961.06962251663;56397.870712041855;4051;549;4600;0.8806521739130435;0104;2769.031282901764;62334.45268249512;65103.48396539688;4529;671;5200;0.8709615384615385;0175;4642.2681612968445;108143.51805591583;112785.78621721268;5022;3728;8750;0.5739428571428571;0278;7237.441836118698;174959.47143793106;182196.91327404976;5402;8498;13900;0.38863309352517983;0282;7338.53239607811;178778.5808250904;186117.11322116852;5511;8589;14100;0.39085106382978724;0381;9668.36769914627;246344.9623234272;256013.33002257347;6796;12254;19050;0.35674540682414696;0595;14384.662238836288;342156.7663784027;356541.428617239;6947.0;22803.0;29750.0;0.23351260504201682;1073;25375.25002670288;568217.1025278568;593592.3525545597;7347;46298;53645;0.13695591387827383
../experiments/bank_cards_v2-size_4500-rand_3/simple_prep/tfidf/closest-50/kmeans_COP-10c/0003/;bank_cards_v2-size_4500-rand_3;bank_cards_v2;4500;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0003;0085;2269.6607768535614;44825.523297548294;47095.184074401855;3827;423;4250;0.9004705882352941;0098;2627.155413866043;53745.822169303894;56372.97758316994;4383;517;4900;0.8944897959183673;0126;3350.4344794750214;62909.26865720749;66259.70313668251;4955;1345;6300;0.7865079365079365;0171;4475.184483528137;80761.0593547821;85236.24383831024;5273;3277;8550;0.6167251461988305;0260;6641.988060474396;148734.80513215065;155376.79319262505;5700;7300;13000;0.43846153846153846;0267;6810.590415239334;153400.27333950996;160210.8637547493;5922;7428;13350;0.4435955056179775;0289;7326.524956226349;164878.59330940247;172205.11826562881;6683;7767;14450;0.46249134948096887;0538;12616.610945940018;258316.88436675072;270933.49531269073;6839.0;20061.0;26900.0;0.25423791821561337;0833;18948.57241010666;366693.41061306;385641.98302316666;7189;34439;41628;0.1726962621312578
../experiments/bank_cards_v2-size_4500-rand_3/simple_prep/tfidf/closest-50/kmeans_COP-10c/0004/;bank_cards_v2-size_4500-rand_3;bank_cards_v2;4500;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0004;0091;2381.7260134220123;53467.11117386818;55848.83718729019;4056;494;4550;0.8914285714285715;0100;2632.848450899124;58199.217413425446;60832.06586432457;4430;570;5000;0.886;0135;3546.0996379852295;89074.62324523926;92620.72288322449;5205;1545;6750;0.7711111111111111;0189;4889.023626089096;128422.00924253464;133311.03286862373;5405;4045;9450;0.571957671957672;0256;6537.336506605148;148050.73098039627;154588.06748700142;5812;6988;12800;0.4540625;0259;6613.07860660553;150008.0016515255;156621.08025813103;5914;7036;12950;0.4566795366795367;0272;6924.48432302475;157084.10350632668;164008.58782935143;6205;7395;13600;0.45625;0580;13721.785662651062;289212.60068655014;302934.3863492012;6312.0;22688.0;29000.0;0.2176551724137931;0964;22860.647589683533;473346.82437705994;496207.47196674347;6712;41443;48155;0.13938324161561624
../experiments/bank_cards_v2-size_4500-rand_3/simple_prep/tfidf/closest-50/kmeans_COP-10c/0005/;bank_cards_v2-size_4500-rand_3;bank_cards_v2;4500;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0005;0082;2373.926710128784;50859.16293787956;53233.08964800835;3705;395;4100;0.9036585365853659;0097;2780.4477713108063;55356.29728913307;58136.74506044388;4346;504;4850;0.8960824742268041;0125;3517.8800706863403;71632.8427555561;75150.72282624245;5021;1229;6250;0.80336;0184;4963.406669616699;85450.11826300621;90413.52493262291;5246;3954;9200;0.5702173913043478;0267;7049.86142706871;138803.5505385399;145853.4119656086;5796;7554;13350;0.4341573033707865;0269;7102.762109041214;140355.05963230133;147457.82174134254;5856;7594;13450;0.4353903345724907;0328;8479.35981297493;173943.5929660797;182422.95277905464;6788;9612;16400;0.4139024390243902;0477;11724.577546358109;228001.62970137596;239726.20724773407;6892.0;16958.0;23850.0;0.2889727463312369;0735;17668.03214454651;326437.4151170254;344105.4472615719;7242;29478;36720;0.19722222222222222
../experiments/bank_cards_v2-size_4750-rand_1/simple_prep/tfidf/closest-50/kmeans_COP-10c/0001/;bank_cards_v2-size_4750-rand_1;bank_cards_v2;4750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0001;0093;2729.178290605545;108751.52827048302;111480.70656108856;4225;425;4650;0.9086021505376344;0101;2961.994777202606;110074.40925240517;113036.40402960777;4562;488;5050;0.9033663366336634;0124;3634.3714468479156;119704.21414494514;123338.58559179306;4862;1338;6200;0.7841935483870968;0178;5192.59158205986;124841.10271286964;130033.6942949295;5118;3782;8900;0.5750561797752809;0292;8445.109242677689;133140.24527716637;141585.35451984406;5469;9131;14600;0.3745890410958904;0311;8960.306275129318;134062.81000256538;143023.1162776947;5714;9836;15550;0.367459807073955;0338;9699.479572057724;138356.04878616333;148055.52835822105;6637;10263;16900;0.39272189349112424;0769;20558.249131917953;143664.04941773415;164222.2985496521;6867.0;31583.0;38450.0;0.17859557867360207;1398;36465.089985370636;149784.063028574;186249.15301394463;7317;62542;69859;0.10473954680141427
../experiments/bank_cards_v2-size_4750-rand_1/simple_prep/tfidf/closest-50/kmeans_COP-10c/0002/;bank_cards_v2-size_4750-rand_1;bank_cards_v2;4750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0002;0106;2989.519740819931;96121.63888335228;99111.15862417221;4849;451;5300;0.9149056603773585;0112;3164.4427320957184;97060.0801153183;100224.52284741402;5076;524;5600;0.9064285714285715;0123;3499.2484681606293;98429.69697666168;101928.94544482231;5333;817;6150;0.8671544715447155;0180;5137.853439569473;102565.69353437424;107703.54697394371;5602;3398;9000;0.6224444444444445;0257;7265.629698038101;106418.88349246979;113684.51319050789;5795;7055;12850;0.4509727626459144;0282;7970.236236810684;107688.8634736538;115659.09971046448;5874;8226;14100;0.4165957446808511;0339;9526.792684793472;109075.87561440468;118602.66829919815;6495;10455;16950;0.3831858407079646;0351;9845.677871465683;109246.33647751808;119092.01434898376;6546.0;11004.0;17550.0;0.372991452991453;1720;44101.17356920242;125271.73096418381;169372.90453338623;7096;78884;85980;0.08253082112119098
../experiments/bank_cards_v2-size_4750-rand_1/simple_prep/tfidf/closest-50/kmeans_COP-10c/0003/;bank_cards_v2-size_4750-rand_1;bank_cards_v2;4750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0003;0095;2845.408376932144;118856.26705384254;121701.67543077469;4335;415;4750;0.9126315789473685;0106;3185.9509494304657;120327.44981956482;123513.40076899529;4772;528;5300;0.900377358490566;0128;3874.3369376659393;124440.79926347733;128315.13620114326;5372;1028;6400;0.839375;0171;5135.131479263306;127461.51963210106;132596.65111136436;5612;2938;8550;0.6563742690058479;0269;7862.582856655121;131796.50832986832;139659.09118652344;5805;7645;13450;0.43159851301115243;0279;8132.57648229599;132176.1949687004;140308.7714509964;5957;7993;13950;0.42702508960573476;0320;9232.196683883667;133088.51325201988;142320.70993590355;6383;9617;16000;0.3989375;0380;10802.575136184692;133925.26703953743;144727.84217572212;6586.0;12414.0;19000.0;0.3466315789473684;1644;43003.65433716774;149116.20535087585;192119.8596880436;7086;75070;82156;0.0862505477384488
../experiments/bank_cards_v2-size_4750-rand_1/simple_prep/tfidf/closest-50/kmeans_COP-10c/0004/;bank_cards_v2-size_4750-rand_1;bank_cards_v2;4750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0004;0097;2872.9408690929413;71455.90215206146;74328.8430211544;4457;393;4850;0.9189690721649485;0106;3141.309752702713;74888.32544207573;78029.63519477844;4806;494;5300;0.9067924528301887;0129;3833.852661371231;76727.77470517159;80561.62736654282;5138;1312;6450;0.7965891472868217;0191;5621.966354846954;79325.66608977318;84947.63244462013;5299;4251;9550;0.5548691099476439;0274;7954.418015241623;83193.87159824371;91148.28961348534;5559;8141;13700;0.4057664233576642;0286;8297.044418096542;83825.12574219704;92122.17016029358;5656;8644;14300;0.3955244755244755;0728;19423.49517774582;90038.0271885395;109461.52236628532;7175;29225;36400;0.1971153846153846;0748;19919.01109480858;90239.0256216526;110158.03671646118;7275.0;30125.0;37400.0;0.1945187165775401;1121;29329.320140361786;92819.07193517685;122148.39207553864;7675;48332;56007;0.13703644187333727
../experiments/bank_cards_v2-size_4750-rand_1/simple_prep/tfidf/closest-50/kmeans_COP-10c/0005/;bank_cards_v2-size_4750-rand_1;bank_cards_v2;4750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0005;0104;3081.4768359661102;65810.7331187725;68892.20995473862;4759;441;5200;0.9151923076923076;0110;3266.6105241775513;66639.91750240326;69906.52802658081;5008;492;5500;0.9105454545454545;0133;3995.987263441086;69219.9284119606;73215.91567540169;5390;1260;6650;0.8105263157894737;0176;5233.168950557709;71865.24559950829;77098.414550066;5582;3218;8800;0.6343181818181818;0261;7568.855743169785;75672.98935818672;83241.8451013565;5788;7262;13050;0.44352490421455937;0272;7867.726675033569;76136.44922494888;84004.17589998245;5923;7677;13600;0.4355147058823529;0343;9724.466168642044;77740.37524366379;87464.84141230583;6666;10484;17150;0.38868804664723033;0345;9777.545237541199;77774.56470441818;87552.10994195938;6718.0;10532.0;17250.0;0.3894492753623188;1336;36438.549724817276;88977.72288608551;125416.27261090279;7168;59600;66768;0.10735681763719147
../experiments/bank_cards_v2-size_4750-rand_2/simple_prep/tfidf/closest-50/kmeans_COP-10c/0001/;bank_cards_v2-size_4750-rand_2;bank_cards_v2;4750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0001;0090;2685.5663702487946;62485.89019918442;65171.45656943321;4095;405;4500;0.91;0098;2928.492138147354;63537.56900048256;66466.06113862991;4403;497;4900;0.8985714285714286;0110;3294.977192878723;64576.315073251724;67871.29226613045;4684;816;5500;0.8516363636363636;0174;5233.381898641586;70568.40436029434;75801.78625893593;5145;3555;8700;0.5913793103448276;0273;8130.691076517105;77499.10559725761;85629.79667377472;5370;8280;13650;0.3934065934065934;0292;8649.337681531906;78606.48621606827;87255.82389760017;6072;8528;14600;0.4158904109589041;0365;10500.486468315125;80150.87339735031;90651.35986566544;7446;10804;18250;0.408;0611;16415.288140773773;82259.62821674347;98674.91635751724;7756.0;22794.0;30550.0;0.2538788870703764;0862;22906.40007019043;83816.47951459885;106722.87958478928;8106;34978;43084;0.1881440906136849
../experiments/bank_cards_v2-size_4750-rand_2/simple_prep/tfidf/closest-50/kmeans_COP-10c/0002/;bank_cards_v2-size_4750-rand_2;bank_cards_v2;4750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0002;0091;2713.3737330436707;60112.69719672203;62826.0709297657;4075;475;4550;0.8956043956043956;0106;3162.2606661319733;62152.938349962234;65315.19901609421;4730;570;5300;0.8924528301886793;0113;3370.0375623703003;62842.25803351402;66212.29559588432;4926;724;5650;0.871858407079646;0149;4413.00130033493;65757.99297380447;70170.9942741394;5168;2282;7450;0.6936912751677853;0281;8101.825361728668;75453.48212981224;83555.30749154091;6116;7934;14050;0.43530249110320285;0288;8291.561133623123;75711.29214596748;84002.8532795906;6313;8087;14400;0.43840277777777775;0350;9841.670994281769;76779.17030668259;86620.84130096436;7732;9768;17500;0.4418285714285714;0476;12883.359521627426;77696.03365826607;90579.3931798935;8152.0;15648.0;23800.0;0.34252100840336136;0637;17147.528267860413;78559.28329658508;95706.8115644455;8452;23371;31823;0.2655940671841121
../experiments/bank_cards_v2-size_4750-rand_2/simple_prep/tfidf/closest-50/kmeans_COP-10c/0003/;bank_cards_v2-size_4750-rand_2;bank_cards_v2;4750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0003;0095;2747.130295753479;50101.594460487366;52848.724756240845;4250;500;4750;0.8947368421052632;0114;3314.262035369873;52380.7338013649;55694.99583673477;4814;886;5700;0.844561403508772;0123;3585.861118555069;53031.14663815498;56617.00775671005;4978;1172;6150;0.8094308943089431;0174;5082.012267827988;56589.85308790207;61671.86535573006;5133;3567;8700;0.59;0275;8005.84085392952;64978.14967942238;72983.9905333519;5551;8199;13750;0.4037090909090909;0291;8456.849206447601;65895.8972389698;74352.7464454174;5970;8580;14550;0.41030927835051545;0409;11475.246843338013;68377.35598754883;79852.60283088684;6816;13634;20450;0.3333007334963325;0821;21356.37907242775;72744.78391718864;94101.1629896164;7421.0;33629.0;41050.0;0.1807795371498173;1248;32440.18602156639;76104.22435903549;108544.41038060188;7821;54562;62383;0.1253706939390539
../experiments/bank_cards_v2-size_4750-rand_2/simple_prep/tfidf/closest-50/kmeans_COP-10c/0004/;bank_cards_v2-size_4750-rand_2;bank_cards_v2;4750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0004;0091;2548.0923182964325;68677.33591866493;71225.42823696136;4137;413;4550;0.9092307692307692;0100;2817.045597076416;71088.07589006424;73905.12148714066;4489;511;5000;0.8978;0125;3549.0294568538666;72980.0686981678;76529.09815502167;4960;1290;6250;0.7936;0182;5138.77981710434;76297.70820140839;81436.48801851273;5092;4008;9100;0.5595604395604395;0265;7424.168616294861;80764.26303768158;88188.43165397644;5291;7959;13250;0.39932075471698114;0277;7755.623260736465;81393.48977637291;89149.11303710938;5726;8124;13850;0.41342960288808667;0457;12324.170495510101;84843.84170484543;97168.01220035553;7006;15844;22850;0.30660831509846825;0793;20809.57098722458;88530.90941882133;109340.48040604591;7460.0;32190.0;39650.0;0.18814627994955863;1122;29574.95819592476;91007.35888051987;120582.31707644463;7860;48231;56091;0.14012943252928278
../experiments/bank_cards_v2-size_4750-rand_2/simple_prep/tfidf/closest-50/kmeans_COP-10c/0005/;bank_cards_v2-size_4750-rand_2;bank_cards_v2;4750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0005;0093;2800.9686937332153;58714.882476091385;61515.8511698246;4220;430;4650;0.9075268817204301;0106;3187.690588951111;62990.07537865639;66177.7659676075;4741;559;5300;0.8945283018867924;0119;3574.315639734268;64372.92907524109;67947.24471497536;4993;957;5950;0.8391596638655462;0197;5887.81006360054;69811.05059313774;75698.86065673828;5344;4506;9850;0.5425380710659898;0276;8190.75239443779;75646.44893813133;83837.20133256912;5727;8073;13800;0.415;0287;8497.554542303085;77820.32567715645;86317.88021945953;6134;8216;14350;0.42745644599303134;0379;10877.149618148804;79808.3571138382;90685.506731987;7423;11527;18950;0.39171503957783643;0586;15864.743472576141;81546.45017290115;97411.1936454773;7578.0;21722.0;29300.0;0.25863481228668944;0841;22624.43190383911;83261.7192196846;105886.15112352371;7978;34033;42011;0.18990264454547617
../experiments/bank_cards_v2-size_4750-rand_3/simple_prep/tfidf/closest-50/kmeans_COP-10c/0001/;bank_cards_v2-size_4750-rand_3;bank_cards_v2;4750;French_trainset_for_chatbots_dealing_with_usual_requests_on_bank_cards_v2.0.0.xlsx;simple_prep;tfidf;closest-50;kmeans_COP-10c;0001;0106;3057.3664224147797;81429.57937693596;84486.94579935074;4738;562;5300;0.8939622641509434;0110;3170.3627762794495;85065.72279405594;88236.08557033539;4905;595;5500;0.8918181818181818;0119;3429.2065567970276;92466.42335104942;95895.62990784645;5270;680;5950;0.8857142857142857;0206;5845.779367923737;103775.53086876869;109621.31023669243;5607;4693;10300;0.544368932038835;0256;7198.468008518219;144614.93493771553;151813.40294623375;5850;6950;12800;0.45703125;0262;7357.114082813263;148766.54107666016;156123.65515947342;5947;7153;13100;0.453969465648855;0275;7689.824941635132;156836.55683135986;164526.381772995;6034;7716;13750;0.43883636363636364;0798;20854.736060619354;461719.3955259323;482574.13158655167;6535.0;33365.0;39900.0;0.1637844611528822;1387;35456.57833647728;778351.6519694328;813808.2303059101;7035;62293;69328;0.10147415185783522
